latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
64.46764,156.51991,340.1,4,1.86,6/17/2024,4:02,A,92,6.1NRT,295.08,294.58,D
64.46754,156.60112,320.12,4.03,1.86,6/17/2024,4:02,A,37,6.1NRT,293.82,99.43,D
63.05524,136.37468,372.47,1.01,1,6/17/2024,4:02,A,100,6.1NRT,298.47,119.94,D
63.04668,136.38069,340.38,1.01,1,6/17/2024,4:02,A,65,6.1NRT,295.53,36.3,D
63.0494,136.39961,338.58,1.01,1,6/17/2024,4:02,A,81,6.1NRT,295.97,35.85,D
63.05212,136.41855,323.98,1.01,1,6/17/2024,4:02,A,56,6.1NRT,294.94,17.17,D
63.00742,136.30432,330.55,1,1,6/17/2024,4:02,A,76,6.1NRT,296.32,23.31,D
63.0183,136.37982,333.56,1,1,6/17/2024,4:02,A,84,6.1NRT,297.23,26.75,D
62.98488,136.27867,331.35,1,1,6/17/2024,4:02,A,85,6.1NRT,296.77,24.59,D
62.97089,136.24706,324.42,1,1,6/17/2024,4:02,A,79,6.1NRT,297.2,16.66,D
62.97361,136.26588,332.52,1,1,6/17/2024,4:02,A,87,6.1NRT,297.17,26.75,D
62.98993,136.37895,326.45,1,1,6/17/2024,4:02,A,83,6.1NRT,297.38,19.65,D
62.98118,136.39247,325.44,1,1,6/17/2024,4:02,A,49,6.1NRT,297.27,16.52,D
62.96991,136.37964,324.42,1,1,6/17/2024,4:02,A,81,6.1NRT,296.64,17.31,D
62.97262,136.39847,321.26,1,1,6/17/2024,4:02,A,79,6.1NRT,297.7,13.67,D
62.98574,136.55551,311.17,1.01,1,6/17/2024,4:02,A,66,6.1NRT,296.73,6.17,D
62.97349,136.66792,385.04,1.01,1,6/17/2024,4:02,A,100,6.1NRT,300.8,169.53,D
62.96491,136.67386,354.79,1.01,1,6/17/2024,4:02,A,98,6.1NRT,298.4,66.85,D
62.82504,135.84131,330.6,1,1,6/17/2024,4:02,A,51,6.1NRT,296.79,23.34,D
62.82782,135.85994,352.3,1,1,6/17/2024,4:02,A,97,6.1NRT,297.39,61.53,D
62.81931,135.86604,340.1,1,1,6/17/2024,4:02,A,91,6.1NRT,297.64,37.53,D
62.79731,135.78369,328.59,1,1,6/17/2024,4:02,A,71,6.1NRT,299.2,21.4,D
62.80844,135.85814,330.65,1,1,6/17/2024,4:02,A,86,6.1NRT,297.75,22.84,D
62.7888,135.78983,320.82,1,1,6/17/2024,4:02,A,31,6.1NRT,297.85,12.47,D
62.79993,135.86426,316.58,1,1,6/17/2024,4:02,A,21,6.1NRT,297.34,8.27,D
62.89534,136.58159,336.74,1.01,1,6/17/2024,4:02,A,64,6.1NRT,295.9,31.43,D
62.89803,136.60043,341.76,1.01,1,6/17/2024,4:02,A,83,6.1NRT,297.27,40.22,D
62.85838,136.58649,317.73,1.01,1,6/17/2024,4:02,A,75,6.1NRT,293.17,11.65,D
62.72904,135.89444,324.76,1,1,6/17/2024,4:02,A,81,6.1NRT,297.15,18.6,D
62.73181,135.91301,316.93,1,1,6/17/2024,4:02,A,46,6.1NRT,298.32,10.44,D
62.7257,135.94518,332.28,1,1,6/17/2024,4:02,A,56,6.1NRT,298.75,24.54,D
62.79148,136.39246,326.2,1,1,6/17/2024,4:02,A,83,6.1NRT,294.94,20.85,D
62.79419,136.41115,318.35,1,1,6/17/2024,4:02,A,55,6.1NRT,294.11,12.65,D
62.71143,135.97588,337.42,1,1,6/17/2024,4:02,A,51,6.1NRT,299.09,31.19,D
62.69963,136.08688,331.79,1,1,6/17/2024,4:02,A,49,6.1NRT,298.7,24.16,D
62.6966,136.13007,321.93,1,1,6/17/2024,4:02,A,64,6.1NRT,290.62,14.02,D
62.69355,136.17326,356.65,1,1,6/17/2024,4:02,A,98,6.1NRT,300.74,71.88,D
62.63264,135.82698,326.5,1,1,6/17/2024,4:02,A,83,6.1NRT,297.21,21.63,D
62.22149,137.98526,335.29,1.02,1.01,6/17/2024,4:02,A,77,6.1NRT,299.08,31.14,D
62.22407,138.00424,337.96,1.02,1.01,6/17/2024,4:02,A,85,6.1NRT,295.66,35.01,D
61.09629,134.53026,333,1.03,1.02,6/17/2024,4:02,A,77,6.1NRT,287.65,32.4,D
61.09077,134.55452,316.14,1.03,1.02,6/17/2024,4:02,A,54,6.1NRT,289.18,13.22,D
59.93855,132.976,324,1.15,1.07,6/17/2024,4:02,A,50,6.1NRT,291.46,22.46,D
59.95137,133.09705,312.3,1.14,1.06,6/17/2024,4:02,A,45,6.1NRT,284.84,12.12,D
60.04307,134.15831,326.73,1.08,1.04,6/17/2024,4:02,A,0,6.1NRT,285.65,26.06,D
60.03436,134.1647,321.95,1.08,1.04,6/17/2024,4:02,A,0,6.1NRT,281.53,19.29,D
59.22694,130.94557,323.52,1.36,1.15,6/17/2024,4:02,A,44,6.1NRT,295.26,26.66,D
59.22298,131.40163,367.16,1.31,1.14,6/17/2024,4:02,A,94,6.1NRT,299.44,157.72,D
59.22744,131.42287,330.19,1.31,1.14,6/17/2024,4:02,A,86,6.1NRT,292.68,40.89,D
59.22013,131.38615,363.13,1.31,1.14,6/17/2024,4:02,A,75,6.1NRT,291.35,132.7,D
59.2245,131.40735,376.85,1.31,1.14,6/17/2024,4:02,A,98,6.1NRT,297.44,197.65,D
59.21079,131.39404,359.41,1.31,1.14,6/17/2024,4:02,A,86,6.1NRT,296.84,113.12,D
59.21511,131.41496,353.79,1.31,1.14,6/17/2024,4:02,A,95,6.1NRT,301.44,88.52,D
59.21949,131.43619,376.76,1.31,1.14,6/17/2024,4:02,A,100,6.1NRT,300.79,195.09,D
59.22385,131.45738,341.8,1.31,1.13,6/17/2024,4:02,A,70,6.1NRT,295.86,58.81,D
59.19695,131.38023,328.87,1.32,1.14,6/17/2024,4:02,A,23,6.1NRT,295.1,29.96,D
59.20132,131.40131,324.91,1.31,1.14,6/17/2024,4:02,A,65,6.1NRT,299.09,23.52,D
59.21004,131.44353,328.24,1.31,1.14,6/17/2024,4:02,A,26,6.1NRT,298.53,26.96,D
59.08749,130.91136,339.43,1.37,1.16,6/17/2024,4:02,A,86,6.1NRT,291.94,58.88,D
59.17873,131.34541,331.84,1.32,1.14,6/17/2024,4:02,A,68,6.1NRT,291.57,38.18,D
59.18318,131.36682,342.62,1.32,1.14,6/17/2024,4:02,A,86,6.1NRT,295.21,60.56,D
59.07787,130.91895,323.27,1.37,1.16,6/17/2024,4:02,A,43,6.1NRT,295.61,25.82,D
59.16926,131.3528,324.49,1.32,1.14,6/17/2024,4:02,A,42,6.1NRT,293.17,23.87,D
59.17375,131.37436,327.38,1.32,1.14,6/17/2024,4:02,A,39,6.1NRT,296.39,25.53,D
59.19994,131.50056,335.29,1.31,1.13,6/17/2024,4:02,A,61,6.1NRT,296.7,42.52,D
59.1459,131.34651,336.69,1.32,1.14,6/17/2024,4:02,A,67,6.1NRT,296.52,45.11,D
59.18559,131.5369,318.2,1.3,1.13,6/17/2024,4:02,A,31,6.1NRT,295.71,16.16,D
59.13646,131.35411,324.92,1.32,1.14,6/17/2024,4:02,A,65,6.1NRT,295.56,23.55,D
59.11745,131.36867,334.89,1.32,1.14,6/17/2024,4:02,A,83,6.1NRT,300.03,41.43,D
59.12194,131.38998,331.25,1.32,1.14,6/17/2024,4:02,A,77,6.1NRT,297.11,33.12,D
59.11995,131.3718,340.81,1.32,1.14,6/17/2024,4:02,A,92,6.1NRT,298.03,56.57,D
59.12436,131.39316,321.1,1.32,1.14,6/17/2024,4:02,A,43,6.1NRT,296.96,16.39,D
59.11049,131.37926,356.78,1.32,1.14,6/17/2024,4:02,A,98,6.1NRT,301.19,107.23,D
59.11491,131.40065,333.19,1.32,1.14,6/17/2024,4:02,A,70,6.1NRT,297.31,37.38,D
59.019,131.04843,321.42,1.36,1.16,6/17/2024,4:02,A,47,6.1NRT,295.1,23.45,D
59.10487,131.45827,321.8,1.32,1.14,6/17/2024,4:02,A,43,6.1NRT,296.96,21.3,D
59.31711,132.7747,318.19,1.19,1.09,6/17/2024,4:02,A,77,6.1NRT,289.26,18.62,D
59.20624,132.54866,305.73,1.22,1.1,6/17/2024,4:02,A,62,6.1NRT,292.19,7.64,D
57.22579,130.92195,308.2,1.56,1.23,6/17/2024,4:02,A,67,6.1NRT,294.74,11.52,D
59.15983,131.36043,331.79,1.32,1.14,6/17/2024,4:02,A,55,6.1NRT,294.34,34.02,D
60.14086,109.09855,315.63,1.48,1.2,6/17/2024,4:02,T,76,6.1NRT,292.73,23.51,D
60.84844,97.35552,330.88,1.09,1.04,6/17/2024,4:02,T,87,6.1NRT,294.21,31.78,D
60.83938,97.35119,317.31,1.09,1.04,6/17/2024,4:02,T,77,6.1NRT,293.7,15.8,D
60.79768,97.2421,324.76,1.09,1.04,6/17/2024,4:02,T,83,6.1NRT,292.21,25.39,D
60.74228,97.08636,309.32,1.1,1.04,6/17/2024,4:02,T,59,6.1NRT,292.42,8.1,D
60.42933,96.50176,344.35,1.12,1.05,6/17/2024,4:02,T,94,6.1NRT,295.1,58.99,D
60.42708,96.52152,343.48,1.12,1.05,6/17/2024,4:02,T,93,6.1NRT,294.63,57.05,D
60.43783,96.25426,345.12,1.13,1.06,6/17/2024,4:02,T,94,6.1NRT,296.04,60.6,D
58.45026,107.59481,317.82,1.48,1.2,6/17/2024,4:02,T,78,6.1NRT,289.87,27.03,D
58.44504,107.61866,310.84,1.48,1.2,6/17/2024,4:02,T,32,6.1NRT,289.47,15.95,D
58.44683,107.58653,306.78,1.48,1.2,6/17/2024,4:02,T,63,6.1NRT,288.17,13.27,D
58.44168,107.61052,314.07,1.48,1.2,6/17/2024,4:02,T,74,6.1NRT,289.36,21.78,D
58.41707,107.40217,303.67,1.46,1.19,6/17/2024,4:02,T,32,6.1NRT,285.67,8.75,D
66.09344,136.65778,380.86,1.07,1.03,6/17/2024,4:02,A,75,6.1NRT,278.15,168.14,D
66.09619,136.67987,390.39,1.07,1.03,6/17/2024,4:02,A,94,6.1NRT,282.03,217.55,D
66.49776,148.05779,356.12,2.15,1.42,6/17/2024,4:02,A,98,6.1NRT,285.32,220.71,D
66.46351,147.87398,339.23,2.12,1.41,6/17/2024,4:02,A,75,6.1NRT,292.47,113.89,D
66.50874,148.9062,309.3,2.29,1.46,6/17/2024,4:02,A,0,6.1NRT,294.58,17.38,D
66.45091,147.87766,340.42,2.12,1.41,6/17/2024,4:02,A,62,6.1NRT,294.45,114.31,D
66.46233,147.88292,342.06,2.12,1.41,6/17/2024,4:02,A,71,6.1NRT,292.31,122.58,D
66.51068,148.91458,314.6,2.29,1.46,6/17/2024,4:02,A,0,6.1NRT,294.48,30.71,D
66.44737,147.83926,343.75,2.11,1.41,6/17/2024,4:02,A,73,6.1NRT,290.88,133.69,D
66.44973,147.88657,349.71,2.12,1.41,6/17/2024,4:02,A,90,6.1NRT,293.96,168.15,D
65.51469,137.39757,332.76,1.08,1.04,6/17/2024,4:02,A,79,6.1NRT,295.19,30.68,D
65.51744,137.42,338.95,1.08,1.04,6/17/2024,4:02,A,85,6.1NRT,297.24,39.84,D
65.5058,137.40393,338.83,1.08,1.04,6/17/2024,4:02,A,89,6.1NRT,299.93,39.14,D
65.50854,137.42633,378.67,1.08,1.04,6/17/2024,4:02,A,100,6.1NRT,309.6,155.64,D
65.51127,137.44875,446.78,1.08,1.04,6/17/2024,4:02,A,87,6.1NRT,324.67,741.18,D
65.49689,137.41023,333.56,1.08,1.04,6/17/2024,4:02,A,75,6.1NRT,298.07,30.95,D
65.50237,137.45517,349.21,1.08,1.04,6/17/2024,4:02,A,83,6.1NRT,301.55,61.61,D
65.49073,137.43901,339.39,1.08,1.04,6/17/2024,4:02,A,74,6.1NRT,300.65,39.63,D
65.49345,137.4614,352.09,1.08,1.04,6/17/2024,4:02,A,91,6.1NRT,296.86,66.8,D
63.82928,130.14929,304.74,1.1,1.05,6/17/2024,4:02,A,46,6.1NRT,286.35,7.1,D
65.21141,152.29509,342.88,2.88,1.62,6/17/2024,4:02,A,86,6.1NRT,290.32,216.52,D
67.51618,146.78746,326.04,2.02,1.38,6/17/2024,4:04,A,69,6.1NRT,294.71,57.24,D
69.30756,139.63181,318.04,1.38,1.16,6/17/2024,4:04,A,48,6.1NRT,296.19,16.57,D
28.51062,82.24943,319.77,1.92,1.35,6/17/2024,4:10,T,65,6.1NRT,297.54,18.76,D
28.50865,82.26941,322.36,1.91,1.35,6/17/2024,4:10,T,70,6.1NRT,296.96,25.87,D
22.03937,83.73012,322.91,1.26,1.12,6/17/2024,4:12,T,71,6.1NRT,297.63,14.94,D
21.92332,83.35253,323.01,1.32,1.14,6/17/2024,4:12,T,52,6.1NRT,298.11,11.08,D
22.03788,83.74206,321.73,1.26,1.11,6/17/2024,4:12,T,69,6.1NRT,297.4,13.24,D
22.36551,87.30057,321.94,1,1,6/17/2024,4:12,T,73,6.1NRT,292.68,8.93,D
63.8843,-22.40417,310.31,1.36,1.15,6/17/2024,4:17,A,60,6.1NRT,273.94,21.03,D
-13.41947,-45.29555,304.92,2.19,1.44,6/17/2024,4:36,A,62,6.1NRT,287.05,28.25,N
-17.20887,-46.59265,317.42,2.31,1.47,6/17/2024,4:38,A,95,6.1NRT,286.62,61.66,N
-17.20722,-46.59753,317.48,2.31,1.47,6/17/2024,4:38,A,95,6.1NRT,286.53,61.58,N
-22.90685,-43.72928,317.62,1.18,1.08,6/17/2024,4:40,A,95,6.1NRT,295.1,19.45,N
-22.78715,-43.69372,302.73,1.18,1.08,6/17/2024,4:40,A,51,6.1NRT,292,6.79,N
-37.16444,141.49564,302.62,1.01,1.01,6/17/2024,5:14,A,53,6.1NRT,286.27,6.65,D
-34.66106,146.19626,303.29,1.75,1.3,6/17/2024,5:14,A,55,6.1NRT,284.55,16.05,D
-36.73411,141.53647,321.83,1.02,1.01,6/17/2024,5:14,A,81,6.1NRT,283.21,23.47,D
-34.30036,142.17366,300.4,1.1,1.05,6/17/2024,5:14,A,36,6.1NRT,286.34,5.88,D
-31.36524,147.6609,303.44,2.61,1.55,6/17/2024,5:14,A,49,6.1NRT,285.81,27.74,D
-31.07142,147.03246,300.2,2.41,1.5,6/17/2024,5:14,A,20,6.1NRT,286.64,15.66,D
-30.10413,149.90956,308.68,3.95,1.85,6/17/2024,5:14,A,67,6.1NRT,284.96,77.07,D
-30.10011,149.90382,308.77,3.95,1.85,6/17/2024,5:14,A,68,6.1NRT,284.71,72.55,D
-21.29085,135.76089,317.09,1.01,1.01,6/17/2024,5:16,A,35,6.1NRT,300.6,8.01,D
-21.18069,135.6913,354.9,1.01,1.01,6/17/2024,5:16,A,97,6.1NRT,303.41,67.89,D
38.63599,-111.51639,304.82,2.14,1.42,6/17/2024,5:16,T,62,6.1NRT,283.5,27.14,N
32.80532,-115.28688,304.53,1.11,1.05,6/17/2024,5:16,T,55,6.1NRT,293.26,5.32,N
34.93539,-107.9335,309.92,3.34,1.72,6/17/2024,5:16,T,79,6.1NRT,293.03,54.14,N
34.93295,-107.94014,306.99,3.34,1.72,6/17/2024,5:16,T,70,6.1NRT,292.76,40,N
34.65831,-118.79909,319.66,1.01,1,6/17/2024,5:16,T,99,6.1NRT,296.32,17.26,N
34.65677,-118.80965,321.39,1.01,1,6/17/2024,5:16,T,100,6.1NRT,294.98,18.76,N
34.66555,-118.81164,328.77,1.01,1,6/17/2024,5:16,T,94,6.1NRT,298.72,25.12,N
34.66399,-118.82236,331.42,1.01,1,6/17/2024,5:16,T,100,6.1NRT,296.99,29.38,N
34.66244,-118.83296,308.33,1.01,1,6/17/2024,5:16,T,10,6.1NRT,293.12,7.41,N
34.67588,-118.80289,318.48,1.01,1,6/17/2024,5:16,T,91,6.1NRT,294.54,14.82,N
37.13042,-120.64637,304.16,1.06,1.03,6/17/2024,5:16,T,59,6.1NRT,291.26,6.34,N
37.12325,-120.63259,327.53,1.06,1.03,6/17/2024,5:16,T,100,6.1NRT,292.05,28,N
37.12505,-120.62104,310.62,1.06,1.03,6/17/2024,5:16,T,80,6.1NRT,291.68,10.58,N
37.11428,-120.63036,317.72,1.06,1.03,6/17/2024,5:16,T,96,6.1NRT,292.05,17.07,N
37.11609,-120.61882,302.94,1.06,1.03,6/17/2024,5:16,T,52,6.1NRT,291.86,5.43,N
35.76797,-111.80363,322.63,1.89,1.34,6/17/2024,5:16,T,100,6.1NRT,290.55,53.91,N
35.7716,-111.81827,300.13,1.88,1.34,6/17/2024,5:16,T,7,6.1NRT,289.29,10.09,N
35.76159,-111.79615,301.03,1.89,1.34,6/17/2024,5:16,T,31,6.1NRT,289.08,12.24,N
35.77343,-111.79781,318.98,1.89,1.34,6/17/2024,5:16,T,98,6.1NRT,289.87,44.21,N
34.76969,-118.86826,320.6,1.01,1,6/17/2024,5:16,T,100,6.1NRT,290.87,18.47,N
34.68557,-118.81075,303.77,1.01,1,6/17/2024,5:16,T,55,6.1NRT,292.51,5.19,N
34.66815,-118.85581,325.92,1.01,1,6/17/2024,5:16,T,100,6.1NRT,291.19,23.59,N
34.67433,-118.81356,328.11,1.01,1,6/17/2024,5:16,T,100,6.1NRT,296.93,24.14,N
34.67122,-118.83497,322.93,1.01,1,6/17/2024,5:16,T,82,6.1NRT,295.37,18.87,N
34.67278,-118.82425,333.3,1.01,1,6/17/2024,5:16,T,100,6.1NRT,297.68,30.91,N
-20.31827,135.21512,313.81,1.03,1.01,6/17/2024,5:16,A,36,6.1NRT,301.14,6.02,D
-20.32728,135.21655,317.06,1.03,1.01,6/17/2024,5:16,A,64,6.1NRT,302.15,9.34,D
-21.18205,135.68167,319.21,1.01,1.01,6/17/2024,5:16,A,71,6.1NRT,300.89,10.68,D
-20.73996,139.47594,314.38,1.24,1.11,6/17/2024,5:16,A,55,6.1NRT,301.47,9.48,D
-21.3074,135.77345,316.7,1.01,1.01,6/17/2024,5:16,A,40,6.1NRT,301.94,7.5,D
-21.29845,135.77199,319.91,1.01,1.01,6/17/2024,5:16,A,60,6.1NRT,302.63,10.64,D
-21.2998,135.76236,325.04,1.01,1.01,6/17/2024,5:16,A,78,6.1NRT,301.6,16.07,D
-13.24102,132.78593,325.58,1.09,1.04,6/17/2024,5:18,A,39,6.1NRT,307.27,14.47,D
-14.0966,134.74942,347.97,1,1,6/17/2024,5:18,A,90,6.1NRT,307.87,46.24,D
-14.10716,134.67653,341.42,1,1,6/17/2024,5:18,A,90,6.1NRT,307.18,34.88,D
-14.0864,134.75716,340.14,1,1,6/17/2024,5:18,A,89,6.1NRT,309.21,31.19,D
-14.08772,134.74805,347.9,1,1,6/17/2024,5:18,A,93,6.1NRT,307.81,46.04,D
-14.07751,134.75578,334.85,1,1,6/17/2024,5:18,A,54,6.1NRT,308.38,22.02,D
-14.07883,134.74667,337.59,1,1,6/17/2024,5:18,A,51,6.1NRT,306.76,25.64,D
-14.06863,134.75441,343.46,1,1,6/17/2024,5:18,A,86,6.1NRT,306.54,35.79,D
-14.06677,134.69168,327.27,1,1,6/17/2024,5:18,A,57,6.1NRT,305.73,16.83,D
-14.06809,134.68257,329.42,1,1,6/17/2024,5:18,A,73,6.1NRT,306.31,19.88,D
-19.18574,134.09274,312.94,1.09,1.04,6/17/2024,5:18,A,52,6.1NRT,302.16,5.06,D
-19.138,134.09592,326.53,1.09,1.04,6/17/2024,5:18,A,79,6.1NRT,303,19.55,D
-19.12874,134.09447,316.55,1.09,1.04,6/17/2024,5:18,A,64,6.1NRT,301.93,8.94,D
-19.13009,134.08437,315.57,1.09,1.04,6/17/2024,5:18,A,62,6.1NRT,300.87,7.96,D
-17.29513,143.46646,335.03,2.75,1.59,6/17/2024,5:18,A,87,6.1NRT,304.06,120.58,D
-17.29982,143.44136,317.99,2.74,1.58,6/17/2024,5:18,A,49,6.1NRT,303.91,33.28,D
-17.22513,143.4519,322.16,2.75,1.59,6/17/2024,5:18,A,67,6.1NRT,301.88,51.51,D
-17.22991,143.4715,320.75,2.76,1.59,6/17/2024,5:18,A,68,6.1NRT,301.14,47.23,D
-16.9537,144.76688,312.86,3.51,1.76,6/17/2024,5:18,A,50,6.1NRT,296.61,41.63,D
-16.96009,144.73393,325.52,3.49,1.76,6/17/2024,5:18,A,80,6.1NRT,298.77,111.62,D
-16.96286,144.63713,314.35,3.43,1.74,6/17/2024,5:18,A,56,6.1NRT,298.72,45.32,D
-16.9792,144.39124,314.06,3.28,1.71,6/17/2024,5:18,A,63,6.1NRT,301.93,38.7,D
-17.15976,143.45702,343.93,2.76,1.59,6/17/2024,5:18,A,92,6.1NRT,300.95,188.85,D
-17.16456,143.43182,359.31,2.75,1.59,6/17/2024,5:18,A,99,6.1NRT,306.52,336.55,D
-17.14572,143.45416,325.25,2.76,1.59,6/17/2024,5:18,A,61,6.1NRT,299.31,67.62,D
-17.15056,143.42894,368.72,2.75,1.59,6/17/2024,5:18,A,100,6.1NRT,306.23,456.74,D
-16.87636,144.74956,309.02,3.51,1.76,6/17/2024,5:18,A,23,6.1NRT,296.47,29.74,D
-16.94723,144.66217,309.63,3.45,1.75,6/17/2024,5:18,A,28,6.1NRT,297.45,26.13,D
-16.95308,144.63112,309.95,3.43,1.74,6/17/2024,5:18,A,30,6.1NRT,298.38,26.41,D
-17.17114,143.45442,315.3,2.76,1.59,6/17/2024,5:18,A,47,6.1NRT,301.01,28.64,D
-17.17573,143.42924,315.51,2.75,1.59,6/17/2024,5:18,A,36,6.1NRT,303.39,27.98,D
-16.98317,144.38734,315.85,3.28,1.71,6/17/2024,5:18,A,67,6.1NRT,302.25,46.13,D
-17.15711,143.45152,356.33,2.76,1.59,6/17/2024,5:18,A,98,6.1NRT,301.78,302.73,D
-17.16174,143.42628,353.79,2.75,1.59,6/17/2024,5:18,A,97,6.1NRT,306.63,274.06,D
-17.18001,143.32648,314.84,2.7,1.57,6/17/2024,5:18,A,14,6.1NRT,303.27,25.65,D
-17.14308,143.44865,334.3,2.76,1.59,6/17/2024,5:18,A,85,6.1NRT,299.51,118.26,D
-17.14774,143.42339,355.88,2.75,1.59,6/17/2024,5:18,A,98,6.1NRT,304.91,297.92,D
-17.1384,143.39537,321.97,2.74,1.58,6/17/2024,5:18,A,62,6.1NRT,302,56.96,D
-16.83874,144.16534,320.52,3.18,1.69,6/17/2024,5:18,A,74,6.1NRT,301.25,69.01,D
-16.84142,144.16122,320.96,3.18,1.69,6/17/2024,5:18,A,74,6.1NRT,301.33,71.91,D
-16.52615,145.07019,312,3.78,1.82,6/17/2024,5:18,A,55,6.1NRT,299.13,41.25,D
-16.43318,145.11801,309.41,3.82,1.83,6/17/2024,5:18,A,41,6.1NRT,294.77,48.59,D
-16.32362,144.36632,310.28,3.37,1.73,6/17/2024,5:18,A,48,6.1NRT,299.2,30.19,D
-16.32675,144.35936,312.31,3.37,1.73,6/17/2024,5:18,A,58,6.1NRT,299.49,38.91,D
-16.09054,144.2991,310.36,3.37,1.73,6/17/2024,5:18,A,48,6.1NRT,299.13,24.23,D
-16.09651,144.2682,314.08,3.35,1.73,6/17/2024,5:18,A,63,6.1NRT,299.59,40.69,D
-16.08034,144.29192,311.58,3.37,1.73,6/17/2024,5:18,A,27,6.1NRT,299.12,26.68,D
-16.79143,137.19736,320.48,1.08,1.04,6/17/2024,5:18,A,68,6.1NRT,306.33,10.8,D
-16.78374,137.18584,335.87,1.08,1.04,6/17/2024,5:18,A,86,6.1NRT,307.27,31.03,D
-16.78528,137.17589,332.33,1.08,1.04,6/17/2024,5:18,A,83,6.1NRT,306.52,24.8,D
-15.56556,143.83939,311.46,3.19,1.69,6/17/2024,5:18,A,56,6.1NRT,297.56,33.74,D
-16.69991,137.19675,316.81,1.08,1.04,6/17/2024,5:18,A,42,6.1NRT,306.14,5.73,D
-16.68761,137.21513,317.83,1.09,1.04,6/17/2024,5:18,A,60,6.1NRT,305.06,7.48,D
-16.68915,137.20515,328.24,1.09,1.04,6/17/2024,5:18,A,79,6.1NRT,307.37,19.27,D
-16.72416,136.97748,323.66,1.06,1.03,6/17/2024,5:18,A,73,6.1NRT,305.65,13.76,D
-16.66119,137.32436,318.89,1.1,1.04,6/17/2024,5:18,A,59,6.1NRT,307.47,7.81,D
-16.6363,137.36176,323.78,1.1,1.05,6/17/2024,5:18,A,68,6.1NRT,308.21,12.25,D
-16.69671,136.97292,324.37,1.06,1.03,6/17/2024,5:18,A,74,6.1NRT,304.84,15.83,D
-16.64104,137.1597,320.42,1.08,1.04,6/17/2024,5:18,A,29,6.1NRT,307.48,8.4,D
-16.60559,137.32912,344.95,1.1,1.05,6/17/2024,5:18,A,92,6.1NRT,308.91,46.96,D
-16.59475,137.33763,319.82,1.1,1.05,6/17/2024,5:18,A,46,6.1NRT,304.93,6.64,D
-16.59632,137.32748,353.51,1.1,1.05,6/17/2024,5:18,A,97,6.1NRT,308.35,68.07,D
-16.6226,137.15663,325.08,1.08,1.04,6/17/2024,5:18,A,75,6.1NRT,306.56,13.72,D
-16.58547,137.33603,353.25,1.1,1.05,6/17/2024,5:18,A,96,6.1NRT,307.85,67.22,D
-16.58704,137.32588,346.72,1.1,1.05,6/17/2024,5:18,A,93,6.1NRT,308.06,52.11,D
-16.57303,137.35477,316.96,1.1,1.05,6/17/2024,5:18,A,39,6.1NRT,306.04,6.75,D
-16.57618,137.33444,328.67,1.1,1.05,6/17/2024,5:18,A,79,6.1NRT,305.67,19.75,D
-16.57775,137.3243,331.6,1.1,1.05,6/17/2024,5:18,A,82,6.1NRT,305.26,24.88,D
-16.58246,137.29396,320.24,1.1,1.04,6/17/2024,5:18,A,32,6.1NRT,306.07,8.3,D
-16.58714,137.26369,321.82,1.09,1.04,6/17/2024,5:18,A,54,6.1NRT,306.1,10.97,D
-16.55621,137.27917,353.67,1.1,1.04,6/17/2024,5:18,A,97,6.1NRT,307.44,67.46,D
-16.55779,137.26907,332.62,1.09,1.04,6/17/2024,5:18,A,77,6.1NRT,307.72,24.65,D
-16.54852,137.26752,322.71,1.09,1.04,6/17/2024,5:18,A,37,6.1NRT,305.31,12.1,D
-16.53887,137.29124,326.13,1.1,1.04,6/17/2024,5:18,A,77,6.1NRT,306.97,17.8,D
-16.54041,137.28114,326.65,1.1,1.04,6/17/2024,5:18,A,77,6.1NRT,306.22,18.72,D
-16.50343,137.15134,325.15,1.08,1.04,6/17/2024,5:18,A,56,6.1NRT,309.05,14.84,D
-16.4942,137.14981,344.85,1.08,1.04,6/17/2024,5:18,A,92,6.1NRT,306.46,47.6,D
-16.47904,136.82732,323.76,1.06,1.03,6/17/2024,5:18,A,64,6.1NRT,307.59,12.16,D
-16.32804,137.46346,327.23,1.12,1.06,6/17/2024,5:18,A,78,6.1NRT,307.73,19.92,D
-17.07871,128.81059,321.73,2.23,1.45,6/17/2024,5:18,A,71,6.1NRT,306.56,33.1,D
-17.08484,128.63994,328.29,2.3,1.47,6/17/2024,5:18,A,79,6.1NRT,308.65,56.51,D
-17.08712,128.61963,325.37,2.31,1.47,6/17/2024,5:18,A,73,6.1NRT,306.7,47.96,D
-17.06949,128.65855,379.79,2.29,1.47,6/17/2024,5:18,A,100,6.1NRT,313.33,472.43,D
-17.07187,128.63716,349.4,2.3,1.47,6/17/2024,5:18,A,95,6.1NRT,309.89,169.29,D
-17.07421,128.61613,324.21,2.31,1.47,6/17/2024,5:18,A,41,6.1NRT,305.5,39.66,D
-12.91986,134.09261,329.73,1.01,1,6/17/2024,5:18,A,81,6.1NRT,306.58,19.46,D
-12.84677,134.53589,319.63,1,1,6/17/2024,5:18,A,61,6.1NRT,303.85,9.3,D
-12.90965,134.10034,331.65,1.01,1,6/17/2024,5:18,A,82,6.1NRT,307.14,21.73,D
-12.91095,134.09123,319.91,1.01,1,6/17/2024,5:18,A,37,6.1NRT,305.23,8.36,D
